idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,4,22.53,0,1,20,0,22.53
2,3,0,1,12.89,0,1,20,0,12.89
3,3,0,0,5.72,0,0,20,0,5.72
4,3,0,3,17.63,0,1,20,0,17.63
5,3,0,2,13.89,0,1,20,0,13.89
6,1,0,0,15.04,1,0,20,0,15.04
7,2,0,0,7.37,2,0,20,0,7.37
8,2,0,1,8.78,3,0,20,0,8.78
9,1,0,1,15.84,4,0,20,0,15.84
10,4,0,0,8.61,5,0,20,0,8.61
11,2,0,2,13.32,6,0,20,0,13.32
12,5,0,0,6.33,7,0,20,0,6.33
13,4,0,1,11.46,8,0,20,0,11.46
14,1,0,2,18.96,9,0,20,0,18.96
15,1,0,3,21.65,10,0,20,0,21.65
16,5,0,1,10.0,11,0,20,0,10.0
17,2,0,3,19.55,12,0,20,0,19.55
18,4,0,2,18.71,13,0,20,0,18.71
19,1,0,4,22.2,14,0,20,0,22.2
20,2,0,4,22.62,15,0,20,0,22.62
21,5,0,2,17.53,16,0,20,0,17.53
22,4,0,3,20.84,17,0,20,0,20.84
23,6,0,0,6.95,18,0,20,0,6.95
24,6,0,1,5.62,19,0,20,0,5.62
25,6,0,2,11.86,20,0,20,0,11.86
