idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,3,9.46,0,1,20,0,9.46
2,4,0,4,22.69,0,1,20,0,22.69
3,4,0,2,9.09,0,1,20,0,9.09
4,4,0,0,6.94,0,0,20,0,6.94
5,4,0,1,8.92,0,1,20,0,8.92
6,1,0,0,18.09,1,0,20,0,18.09
7,2,0,0,8.19,2,0,20,0,8.19
8,2,0,1,12.5,3,0,20,0,12.5
9,3,0,0,12.27,4,0,20,0,12.27
10,1,0,1,18.76,5,0,20,0,18.76
11,1,0,2,23.34,6,0,20,0,23.34
12,2,0,2,23.16,7,0,20,0,23.16
13,3,0,1,19.96,8,0,20,0,19.96
14,5,0,0,13.23,9,0,20,0,13.23
15,6,0,0,6.27,10,0,20,0,6.27
16,3,0,2,20.54,11,0,20,0,20.54
17,3,0,3,22.19,12,0,20,0,22.19
18,5,0,1,13.29,13,0,20,0,13.29
19,5,0,2,16.03,14,0,20,0,16.03
20,6,0,1,15.62,15,0,20,0,15.62
21,6,0,2,9.58,16,0,20,0,9.58
22,6,0,3,15.66,17,0,20,0,15.66
23,6,0,4,12.61,18,0,20,0,12.61
24,5,0,3,16.07,19,0,20,0,16.07
25,5,0,4,21.95,20,0,20,0,21.95
