idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,21.82,1,0,20,0,21.82
2,1,0,1,22.91,2,0,20,0,22.91
3,2,0,0,18.03,3,0,20,0,18.03
4,3,0,0,17.84,4,0,20,0,17.84
5,4,0,0,15.36,5,0,20,0,15.36
6,5,0,0,5.83,6,0,20,0,5.83
7,4,0,1,15.92,7,0,20,0,15.92
8,4,0,2,17.1,8,0,20,0,17.1
9,2,0,1,21.1,9,0,20,0,21.1
10,5,0,1,6.68,10,0,20,0,6.68
11,5,0,2,13.83,11,0,20,0,13.83
12,5,0,3,15.02,12,0,20,0,15.02
13,6,0,0,14.07,13,0,20,0,14.07
14,6,0,1,7.78,14,0,20,0,7.78
15,6,0,2,12.6,15,0,20,0,12.6
16,3,0,1,20.65,16,0,20,0,20.65
17,2,0,2,21.93,17,0,20,0,21.93
18,6,0,3,13.61,18,0,20,0,13.61
19,5,0,4,15.8,19,0,20,0,15.8
20,4,0,3,19.55,20,0,20,0,19.55
21,6,0,4,13.64,21,0,20,0,13.64
22,4,0,4,14.88,22,0,20,0,14.88
23,3,0,2,6.05,23,0,20,0,6.05
