idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,4,18.64,0,1,20,0,18.64
2,2,0,0,7.19,0,0,20,0,7.19
3,6,0,0,8.8,0,0,20,0,8.8
4,3,0,0,10.49,0,0,20,0,10.49
5,1,0,0,19.17,0,0,20,0,19.17
6,3,0,4,21.11,0,1,20,0,21.11
7,3,0,1,21.8,0,0,20,0,21.8
8,1,0,1,22.8,0,0,20,0,22.8
9,3,0,2,13.07,0,0,20,0,13.07
10,2,0,1,11.26,0,0,20,0,11.26
11,1,0,3,23.59,0,1,20,0,23.59
12,3,0,3,19.04,0,0,20,0,19.04
13,2,0,2,12.33,0,1,20,0,12.33
14,1,0,2,23.01,0,1,20,0,23.01
15,2,0,3,12.95,0,1,20,0,12.95
16,4,0,0,7.66,1,0,20,0,7.66
17,6,0,1,22.78,2,0,20,0,22.78
18,4,0,1,20.45,3,0,20,0,20.45
19,4,0,2,22.22,4,0,20,0,22.22
20,5,0,0,11.04,5,0,20,0,11.04
21,5,0,1,12.01,6,0,20,0,12.01
22,5,0,2,9.62,7,0,20,0,9.62
23,6,0,2,22.83,8,0,20,0,22.83
