idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,5.61,0,0,20,0,5.61
2,3,0,1,20.89,0,1,20,0,20.89
3,3,0,2,22.4,0,1,20,0,22.4
4,1,0,0,13.84,1,0,20,0,13.84
5,1,0,1,19.92,2,0,20,0,19.92
6,2,0,0,8.34,3,0,20,0,8.34
7,1,0,2,20.82,4,0,20,0,20.82
8,2,0,1,17.77,5,0,20,0,17.77
9,4,0,0,5.65,6,0,20,0,5.65
10,3,0,3,22.93,7,0,20,0,22.93
11,1,0,3,21.27,8,0,20,0,21.27
12,2,0,2,18.11,9,0,20,0,18.11
13,4,0,1,17.65,10,0,20,0,17.65
14,5,0,0,14.41,11,0,20,0,14.41
15,6,0,0,13.87,12,0,20,0,13.87
16,6,0,1,7.58,13,0,20,0,7.58
17,5,0,1,15.47,14,0,20,0,15.47
18,5,0,2,15.53,15,0,20,0,15.53
19,2,0,3,20.56,16,0,20,0,20.56
20,1,0,4,21.92,17,0,20,0,21.92
