idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,15.84,0,0,20,0,15.84
2,2,0,4,17.59,0,1,20,0,17.59
3,4,0,0,14.77,0,0,20,0,14.77
4,4,0,4,15.51,0,1,20,0,15.51
5,6,0,1,18.0,0,0,20,0,18.0
6,2,0,0,9.41,0,0,20,0,9.41
7,4,0,3,14.22,0,1,20,0,14.22
8,2,0,2,7.01,0,1,20,0,7.01
9,6,0,2,16.77,0,0,20,0,16.77
10,2,0,3,9.89,0,1,20,0,9.89
11,4,0,2,13.55,0,1,20,0,13.55
12,6,0,3,21.41,0,1,20,0,21.41
13,4,0,1,12.94,0,0,20,0,12.94
14,2,0,1,5.16,0,0,20,0,5.16
15,6,0,4,23.47,0,1,20,0,23.47
16,1,0,0,10.39,1,0,20,0,10.39
17,1,0,1,12.61,2,0,20,0,12.61
18,1,0,2,18.29,3,0,20,0,18.29
19,1,0,3,22.45,4,0,20,0,22.45
20,3,0,0,14.02,5,0,20,0,14.02
21,3,0,1,15.26,6,0,20,0,15.26
22,5,0,0,5.3,7,0,20,0,5.3
23,3,0,2,20.27,8,0,20,0,20.27
24,5,0,1,15.61,9,0,20,0,15.61
25,5,0,2,16.97,10,0,20,0,16.97
26,5,0,3,9.99,11,0,20,0,9.99
27,5,0,4,9.72,12,0,20,0,9.72
