idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,14.3,0,0,20,0,14.3
2,6,0,0,6.09,0,0,20,0,6.09
3,4,0,0,14.77,0,0,20,0,14.77
4,1,0,1,20.77,0,1,20,0,20.77
5,1,0,3,22.7,0,1,20,0,22.7
6,6,0,1,13.3,0,0,20,0,13.3
7,1,0,2,22.55,0,1,20,0,22.55
8,6,0,2,15.06,0,1,20,0,15.06
9,6,0,4,19.21,0,1,20,0,19.21
10,6,0,3,18.42,0,1,20,0,18.42
11,2,0,0,10.21,1,0,20,0,10.21
12,3,0,0,9.14,2,0,20,0,9.14
13,2,0,1,13.27,3,0,20,0,13.27
14,4,0,1,23.64,4,0,20,0,23.64
15,2,0,2,15.88,5,0,20,0,15.88
16,4,0,2,23.78,6,0,20,0,23.78
17,2,0,3,18.49,7,0,20,0,18.49
18,3,0,1,16.54,8,0,20,0,16.54
19,5,0,0,10.88,9,0,20,0,10.88
20,2,0,4,21.37,10,0,20,0,21.37
21,5,0,1,12.17,11,0,20,0,12.17
22,5,0,2,8.21,12,0,20,0,8.21
23,5,0,3,11.2,13,0,20,0,11.2
24,5,0,4,9.64,14,0,20,0,9.64
25,3,0,2,7.18,15,0,20,0,7.18
26,3,0,3,9.51,16,0,20,0,9.51
27,3,0,4,18.77,17,0,20,0,18.77
