idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,15.91,0,0,20,0,15.91
2,3,0,0,15.77,0,0,20,0,15.77
3,4,0,1,20.8,0,1,20,0,20.8
4,3,0,1,16.46,0,1,20,0,16.46
5,4,0,2,21.45,0,1,20,0,21.45
6,6,0,3,9.91,0,1,20,0,9.91
7,6,0,0,6.4,0,0,20,0,6.4
8,6,0,1,6.64,0,1,20,0,6.64
9,6,0,4,11.34,0,1,20,0,11.34
10,6,0,2,8.73,0,1,20,0,8.73
11,1,0,0,6.21,1,0,20,0,6.21
12,3,0,2,19.13,2,0,20,0,19.13
13,1,0,1,12.1,3,0,20,0,12.1
14,4,0,3,23.39,4,0,20,0,23.39
15,2,0,0,6.57,5,0,20,0,6.57
16,3,0,3,20.48,6,0,20,0,20.48
17,3,0,4,20.97,7,0,20,0,20.97
18,2,0,1,10.78,8,0,20,0,10.78
19,1,0,2,13.74,9,0,20,0,13.74
20,5,0,0,6.08,10,0,20,0,6.08
21,1,0,3,16.34,11,0,20,0,16.34
22,2,0,2,18.89,12,0,20,0,18.89
23,5,0,1,12.74,13,0,20,0,12.74
24,5,0,2,8.14,14,0,20,0,8.14
25,2,0,3,19.88,15,0,20,0,19.88
