idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,2,13.74,0,1,20,0,13.74
2,1,0,4,19.01,0,1,20,0,19.01
3,3,0,0,11.4,0,0,20,0,11.4
4,3,0,1,23.86,0,0,20,0,23.86
5,1,0,0,12.61,0,0,20,0,12.61
6,1,0,1,13.28,0,1,20,0,13.28
7,1,0,3,13.8,0,1,20,0,13.8
8,2,0,0,11.65,1,0,20,0,11.65
9,4,0,0,6.14,2,0,20,0,6.14
10,2,0,1,15.32,3,0,20,0,15.32
11,2,0,2,17.19,4,0,20,0,17.19
12,4,0,1,8.77,5,0,20,0,8.77
13,4,0,2,13.98,6,0,20,0,13.98
14,3,0,2,23.87,7,0,20,0,23.87
15,4,0,3,15.93,8,0,20,0,15.93
16,5,0,0,14.36,9,0,20,0,14.36
17,6,0,0,12.97,10,0,20,0,12.97
18,2,0,3,22.48,11,0,20,0,22.48
19,4,0,4,19.72,12,0,20,0,19.72
20,6,0,1,8.65,13,0,20,0,8.65
