idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,8.17,0,0,20,0,8.17
2,5,0,2,16.0,0,1,20,0,16.0
3,4,0,1,22.48,0,1,20,0,22.48
4,5,0,3,17.59,0,1,20,0,17.59
5,4,0,0,14.99,0,0,20,0,14.99
6,5,0,4,20.97,0,1,20,0,20.97
7,5,0,1,15.36,0,1,20,0,15.36
8,1,0,0,15.35,1,0,20,0,15.35
9,2,0,0,5.04,2,0,20,0,5.04
10,2,0,1,6.09,3,0,20,0,6.09
11,3,0,0,5.05,4,0,20,0,5.05
12,3,0,1,5.31,5,0,20,0,5.31
13,1,0,1,19.31,6,0,20,0,19.31
14,1,0,2,19.42,7,0,20,0,19.42
15,2,0,2,18.71,8,0,20,0,18.71
16,1,0,3,21.96,9,0,20,0,21.96
17,3,0,2,10.79,10,0,20,0,10.79
18,6,0,0,8.97,11,0,20,0,8.97
19,2,0,3,19.99,12,0,20,0,19.99
20,3,0,3,15.23,13,0,20,0,15.23
21,3,0,4,18.39,14,0,20,0,18.39
22,6,0,1,16.02,15,0,20,0,16.02
23,6,0,2,8.83,16,0,20,0,8.83
24,6,0,3,11.76,17,0,20,0,11.76
25,6,0,4,9.3,18,0,20,0,9.3
