idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,17.13,0,0,20,0,17.13
2,1,0,1,6.92,0,1,20,0,6.92
3,1,0,0,6.17,0,0,20,0,6.17
4,1,0,3,9.64,0,1,20,0,9.64
5,1,0,2,8.9,0,1,20,0,8.9
6,4,0,1,15.47,0,0,20,0,15.47
7,4,0,2,20.73,0,1,20,0,20.73
8,2,0,0,9.02,1,0,20,0,9.02
9,2,0,1,10.86,2,0,20,0,10.86
10,2,0,2,19.08,3,0,20,0,19.08
11,1,0,4,12.01,4,0,20,0,12.01
12,3,0,0,13.61,5,0,20,0,13.61
13,3,0,1,14.23,6,0,20,0,14.23
14,5,0,0,8.81,7,0,20,0,8.81
15,3,0,2,15.28,8,0,20,0,15.28
16,6,0,0,5.12,9,0,20,0,5.12
17,2,0,3,20.03,10,0,20,0,20.03
18,5,0,1,10.92,11,0,20,0,10.92
19,3,0,3,18.05,12,0,20,0,18.05
20,6,0,1,9.5,13,0,20,0,9.5
21,5,0,2,12.65,14,0,20,0,12.65
22,4,0,3,21.0,15,0,20,0,21.0
23,6,0,2,11.98,16,0,20,0,11.98
