idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,13.5,0,0,0,20
2,6,0,0,14.19,0,0,0,20
3,2,0,2,17.05,0,0,1,20
4,2,0,1,15.28,0,0,1,20
5,2,0,3,21.71,0,0,1,20
6,6,0,1,23.53,1,0,0,20
7,1,0,0,23.24,2,0,0,20
8,4,0,0,12.78,3,0,0,20
9,3,0,0,6.7,4,0,0,20
10,4,0,1,13.9,5,0,0,20
11,4,0,2,16.54,6,0,0,20
12,5,0,0,14.31,7,0,0,20
13,5,0,1,21.28,8,0,0,20
14,1,0,1,8.81,9,0,0,20
15,1,0,2,12.08,10,0,0,20
16,5,0,2,19.53,11,0,0,20
17,1,0,3,14.29,12,0,0,20
18,3,0,1,9.05,13,0,0,20
19,1,0,4,12.62,14,0,0,20
20,3,0,2,13.05,15,0,0,20
21,3,0,3,9.63,16,0,0,20
22,3,0,4,9.54,17,0,0,20
23,4,0,3,18.39,18,0,0,20
24,4,0,4,9.75,19,0,0,20
25,5,0,3,15.79,20,0,0,20
