idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,5.1,0,0,20,0,5.1
2,3,0,0,11.63,0,0,20,0,11.63
3,4,0,2,16.52,0,1,20,0,16.52
4,3,0,3,14.57,0,1,20,0,14.57
5,1,0,0,16.28,0,0,20,0,16.28
6,4,0,3,20.14,0,1,20,0,20.14
7,3,0,1,12.94,0,0,20,0,12.94
8,4,0,1,12.3,0,1,20,0,12.3
9,3,0,4,14.81,0,1,20,0,14.81
10,3,0,2,13.23,0,0,20,0,13.23
11,2,0,0,6.16,1,0,20,0,6.16
12,1,0,1,18.63,2,0,20,0,18.63
13,2,0,1,12.98,3,0,20,0,12.98
14,4,0,4,21.77,4,0,20,0,21.77
15,5,0,0,9.16,5,0,20,0,9.16
16,2,0,2,18.3,6,0,20,0,18.3
17,6,0,0,7.26,7,0,20,0,7.26
18,5,0,1,13.02,8,0,20,0,13.02
19,1,0,2,22.38,9,0,20,0,22.38
20,6,0,1,11.22,10,0,20,0,11.22
21,6,0,2,5.94,11,0,20,0,5.94
22,5,0,2,14.17,12,0,20,0,14.17
23,1,0,3,22.5,13,0,20,0,22.5
