idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,1,20.78,0,1,20,0,20.78
2,1,0,2,22.8,0,1,20,0,22.8
3,1,0,0,14.84,0,0,20,0,14.84
4,2,0,0,16.22,1,0,20,0,16.22
5,3,0,0,10.83,2,0,20,0,10.83
6,4,0,0,10.56,3,0,20,0,10.56
7,3,0,1,12.19,4,0,20,0,12.19
8,4,0,1,12.13,5,0,20,0,12.13
9,2,0,1,16.96,6,0,20,0,16.96
10,2,0,2,18.93,7,0,20,0,18.93
11,2,0,3,22.61,8,0,20,0,22.61
12,3,0,2,21.29,9,0,20,0,21.29
13,4,0,2,14.6,10,0,20,0,14.6
14,5,0,0,10.97,11,0,20,0,10.97
15,4,0,3,20.85,12,0,20,0,20.85
16,5,0,1,16.1,13,0,20,0,16.1
17,6,0,0,14.61,14,0,20,0,14.61
18,6,0,1,12.17,15,0,20,0,12.17
19,5,0,2,16.32,16,0,20,0,16.32
20,5,0,3,19.94,17,0,20,0,19.94
21,6,0,2,5.52,18,0,20,0,5.52
22,6,0,3,17.71,19,0,20,0,17.71
23,6,0,4,13.88,20,0,20,0,13.88
