idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6.0,0,0.0,15.84,0,0,0,20
2,2.0,0,4.0,17.59,0,0,1,20
3,4.0,0,0.0,14.77,0,0,0,20
4,4.0,0,4.0,15.51,0,0,1,20
5,6.0,0,1.0,18.0,0,0,0,20
6,2.0,0,0.0,9.41,0,0,0,20
7,4.0,0,3.0,14.22,0,0,1,20
8,2.0,0,2.0,7.01,0,0,1,20
9,6.0,0,2.0,16.77,0,0,0,20
10,2.0,0,3.0,9.89,0,0,1,20
11,4.0,0,2.0,13.55,0,0,1,20
12,6.0,0,3.0,21.41,0,0,1,20
13,4.0,0,1.0,12.94,0,0,0,20
14,2.0,0,1.0,5.16,0,0,0,20
15,6.0,0,4.0,23.47,0,0,1,20
16,1.0,0,0.0,10.39,1,0,0,20
17,1.0,0,1.0,12.61,2,0,0,20
18,1.0,0,2.0,18.29,3,0,0,20
19,1.0,0,3.0,22.45,4,0,0,20
20,1.0,0,4.0,14.02,5,0,0,20
21,,0,,15.26,6,0,0,20
22,,0,,5.3,7,0,0,20
23,,0,,20.27,8,0,0,20
24,,0,,15.61,9,0,0,20
25,,0,,16.97,10,0,0,20
26,,0,,9.99,11,0,0,20
27,,0,,9.72,12,0,0,20
