idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,8.33,1,0,20,0,8.33
2,1,0,1,13.21,2,0,20,0,13.21
3,2,0,0,10.72,3,0,20,0,10.72
4,1,0,2,17.54,4,0,20,0,17.54
5,3,0,0,9.51,5,0,20,0,9.51
6,2,0,1,22.03,6,0,20,0,22.03
7,3,0,1,17.21,7,0,20,0,17.21
8,3,0,2,17.38,8,0,20,0,17.38
9,1,0,3,18.45,9,0,20,0,18.45
10,4,0,0,12.44,10,0,20,0,12.44
11,5,0,0,7.62,11,0,20,0,7.62
12,4,0,1,13.66,12,0,20,0,13.66
13,3,0,3,19.14,13,0,20,0,19.14
14,4,0,2,18.67,14,0,20,0,18.67
15,3,0,4,21.27,15,0,20,0,21.27
16,5,0,1,16.28,16,0,20,0,16.28
17,6,0,0,11.57,17,0,20,0,11.57
18,6,0,1,8.04,18,0,20,0,8.04
19,4,0,3,18.68,19,0,20,0,18.68
20,2,0,2,22.48,20,0,20,0,22.48
21,6,0,2,7.58,21,0,20,0,7.58
22,6,0,3,12.47,22,0,20,0,12.47
23,5,0,2,9.61,23,0,20,0,9.61
24,6,0,4,17.29,24,0,20,0,17.29
25,5,0,3,15.78,25,0,20,0,15.78
