idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,5.07,1,0,20,0,5.07
2,1,0,1,23.34,2,0,20,0,23.34
3,2,0,0,22.62,3,0,20,0,22.62
4,3,0,0,5.95,4,0,20,0,5.95
5,3,0,1,9.85,5,0,20,0,9.85
6,3,0,2,18.76,6,0,20,0,18.76
7,4,0,0,14.86,7,0,20,0,14.86
8,5,0,0,8.02,8,0,20,0,8.02
9,5,0,1,14.51,9,0,20,0,14.51
10,2,0,1,23.11,10,0,20,0,23.11
11,6,0,0,6.54,11,0,20,0,6.54
12,3,0,3,19.13,12,0,20,0,19.13
13,6,0,1,14.13,13,0,20,0,14.13
14,4,0,1,20.82,14,0,20,0,20.82
15,6,0,2,13.96,15,0,20,0,13.96
16,6,0,3,8.81,16,0,20,0,8.81
17,5,0,2,16.83,17,0,20,0,16.83
18,5,0,3,16.84,18,0,20,0,16.84
19,4,0,2,22.48,19,0,20,0,22.48
20,6,0,4,15.99,20,0,20,0,15.99
21,5,0,4,16.33,21,0,20,0,16.33
22,3,0,4,10.28,22,0,20,0,10.28
23,4,0,3,17.81,23,0,20,0,17.81
24,4,0,4,8.93,24,0,20,0,8.93
25,2,0,2,8.6,25,0,20,0,8.6
