idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,2,21.96,0,0,1,20
2,1,0,0,13.38,0,0,0,20
3,4,0,1,15.49,0,0,2,20
4,6,0,0,15.67,0,0,0,20
5,4,0,0,15.47,0,0,0,20
6,6,0,1,17.06,0,0,0,20
7,6,0,3,23.68,0,0,1,20
8,5,0,0,20.58,1,0,0,20
9,5,0,1,19.27,2,0,0,20
10,5,0,2,19.47,3,0,0,20
11,2,0,0,5.41,4,0,0,20
12,5,0,3,21.8,5,0,0,20
13,2,0,1,5.98,6,0,0,20
14,5,0,4,21.67,7,0,0,20
15,4,0,2,23.28,8,0,0,20
16,1,0,1,17.19,9,0,0,20
17,2,0,2,11.14,10,0,0,20
18,1,0,2,18.83,11,0,0,20
19,3,0,0,9.51,12,0,0,20
20,3,0,1,7.17,13,0,0,20
21,1,0,3,19.3,14,0,0,20
22,1,0,4,22.5,15,0,0,20
23,3,0,2,6.2,16,0,0,20
