idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,20.05,0,0,20,0,20.05
2,1,0,0,6.32,0,0,20,0,6.32
3,3,0,0,16.26,0,0,20,0,16.26
4,3,0,1,19.35,0,0,20,0,19.35
5,6,0,1,17.21,0,0,20,0,17.21
6,6,0,2,13.07,0,0,20,0,13.07
7,3,0,2,23.82,0,1,20,0,23.82
8,1,0,1,7.82,1,0,20,0,7.82
9,2,0,0,6.26,2,0,20,0,6.26
10,1,0,2,13.12,3,0,20,0,13.12
11,2,0,1,21.62,4,0,20,0,21.62
12,1,0,3,18.07,5,0,20,0,18.07
13,4,0,0,7.52,6,0,20,0,7.52
14,5,0,0,6.34,7,0,20,0,6.34
15,4,0,1,14.49,8,0,20,0,14.49
16,5,0,1,10.9,9,0,20,0,10.9
17,5,0,2,9.43,10,0,20,0,9.43
18,5,0,3,12.21,11,0,20,0,12.21
19,4,0,2,15.68,12,0,20,0,15.68
20,5,0,4,8.8,13,0,20,0,8.8
21,6,0,3,14.38,14,0,20,0,14.38
22,6,0,4,13.74,15,0,20,0,13.74
23,4,0,3,13.68,16,0,20,0,13.68
24,4,0,4,14.44,17,0,20,0,14.44
25,2,0,2,12.22,18,0,20,0,12.22
26,2,0,3,8.02,19,0,20,0,8.02
27,2,0,4,5.77,20,0,20,0,5.77
